Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Top 500 downregulated genes for SARS-CoV-2 infection in human sclera from GSE164073	6/488	0.7520803067409291	0.999543866883927	0	0	0.8053564692568842	0.22945585916285496	LATS2;DAPK1;CDK2;CDK1;TTK;BUB1
262 proteins up-regualated at 4h in SARS-CoV-2 infected cells from Bouhaddou et al. 2020	3/259	0.7546542448166824	0.999543866883927	0	0	0.7594140625	0.213771708447124	BRAF;CDK12;CDK13
500 genes up-regulated by SARS-CoV-2 in human Calu3 cells at 4h from GSE148729 untreated totalRNA	6/492	0.7589329495413569	0.999543866883927	0	0	0.7985617491790331	0.22027674704969943	PLK3;GSK3A;GRK5;CAMK4;DYRK1B;CAMKK1
192 negative hits from CRISPR screen of Heaton et al. in A549-ACE2 cells	2/180	0.7599281657496784	0.999543866883927	0	0	0.7286199559520699	0.20002903392948704	HIPK4;CLK2
500 genes down-regulated by SARS-CoV-2 in human liver organoids from GSE151803	5/418	0.7620548539738922	0.999543866883927	0	0	0.7834311064887791	0.21288701414292566	SRPK3;PINK1;FAM20C;ULK1;PKN1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 4 DPI from GSE156701	5/418	0.7620548539738922	0.999543866883927	0	0	0.7834311064887791	0.21288701414292566	GRK5;MAK;CDK3;MOK;PIM2
523 genes upregulated by IAV-infection in mouse spleen	5/419	0.7638653580153953	0.999543866883927	0	0	0.7814982329864151	0.21050728552035866	CDK8;TBK1;CDK4;CDK1;NEK2
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 24h from GSE148729 totalRNA	6/495	0.7639811206548702	0.999543866883927	0	0	0.7935386585693334	0.21363028909459691	IRAK1;PLK1;PBK;NEK2;TNIK;BMPR1B
Top 500 up genes for SARS-CoV-2 early infection in human female blood from GSE161731	6/496	0.7656464954789478	0.999543866883927	0	0	0.7918779633065347	0.21145890222008165	MELK;PLK1;CDK2;PIM3;PIM2;BUB1
Top 500 up genes for SARS-CoV-2 infection in Mesocricetus auratus hamster blood Day 5 from GSE162208	3/267	0.7726133580382598	0.999543866883927	0	0	0.7360984848484848	0.18989613961586801	BCKDK;PIM3;BUB1
500 genes up-regulated by SARS-CoV-2 in Calu-3 cells from GSE148729	5/425	0.7745112505753612	0.999543866883927	0	0	0.7700942793224672	0.19677687214446812	SRPK2;PLK3;NUAK2;RIPK2;PRKD2
Top 500 downregulated genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 1 DPI from GSE156701	5/428	0.779695450005262	0.999543866883927	0	0	0.7645136211464928	0.19025065516064837	DAPK2;MAK;PIM2;TNIK;ACVR2B
500 top upregulated genes from SARS-CoV-2 infection at 24 HPI from GSE157852	5/429	0.7814030955633088	0.999543866883927	0	0	0.7626709509940484	0.1881235702705977	CLK1;NUAK1;NUAK2;SGK1;PAK2
434 genes down-regulated by SARS-CoV-2 in ferret trachea from GSE147507	5/430	0.7831005667374709	0.999543866883927	0	0	0.7608369522305567	0.1860201865987631	CDK18;SRPK3;OSR1;FAM20C;CAMK1G
SARS coronavirus excised polyprotein 1..4369 (gene: orf1ab) from Virus-Host PPI P-HIPSTer 2020	2/189	0.783245632112925	0.999543866883927	0	0	0.693232895695276	0.16936298406592704	BRAF;ATM
500 genes down-regulated by SARS-CoV-2 in mouse Lung cells at 7 dpi from GSE162113	5/432	0.7864650755966566	0.999543866883927	0	0	0.7571947251780017	0.18188344480876445	PAK1;CDKL5;LRRK2;MASTL;BMPR1A
Top 500 downregulated genes in mouse lung with SARS-CoV-2 infection (Day 7) from GEO GSE162113	5/432	0.7864650755966566	0.999543866883927	0	0	0.7571947251780017	0.18188344480876445	PAK1;CDKL5;LRRK2;MASTL;BMPR1A
500 genes down-regulated by SARS-CoV-2 in mouse lung tissue from GSE150847	4/358	0.7942219075137787	0.999543866883927	0	0	0.7309865275966971	0.1684137231263888	PINK1;OSR1;NEK7;TTK
500 genes down-regulated by SARS-CoV-2 in human pancreatic organoids from GSE151803	5/441	0.8011079735137607	0.999543866883927	0	0	0.741218213164214	0.1643722119210924	SMG1;MAP3K15;CDKL5;WNK1;AAK1
SARS-CoV perturbation; 119 Up Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 1	1/108	0.8085589127223785	0.999543866883927	0	0	0.606238781952095	0.1288267935500466	GRK1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 1 DPI from GSE156701	5/448	0.8119429740691193	0.999543866883927	0	0	0.7292408380929295	0.15191922176029932	DAPK2;CAMK4;MOK;ATM;PIM2
SARS-CoV perturbation; 402 Up Genes from GEN3VA; Human bronchial epithelial 2B4 cells; Accession: GSE17400 Platform: GPL570; Entry 6	4/370	0.8147227611048505	0.999543866883927	0	0	0.7065811356616774	0.1447836991833282	CDK17;PRKD2;MASTL;MARK2
Top 500 downregulated genes in mouse D2 cardiomyocytes with SARS-CoV-2 infection from GEO GSE162113	5/451	0.8164408621771678	0.999543866883927	0	0	0.7242227706383363	0.14687295555204954	DYRK4;EEF2K;MAPKAPK3;CAMK2A;PDK1
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in PBMCs at 14 DPI from GSE156701	5/451	0.8164408621771678	0.999543866883927	0	0	0.7242227706383363	0.14687295555204954	CDK8;WNK1;PIM1;HIPK1;PDK1
Top 500 upregulated genes for SARS-CoV-2 in human colon organoid from GSE148696	5/452	0.8179209549209033	0.999543866883927	0	0	0.7225650496223894	0.14522804524988506	PLK2;NEK7;VRK2;SGK1;MARK1
Top 500 upregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (WT, 8 hpi) from GEO GSE162131	5/452	0.8179209549209033	0.999543866883927	0	0	0.7225650496223894	0.14522804524988506	IRAK1;NEK6;PLK1;VRK2;SRPK1
500 genes up-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 loperamide	5/454	0.820852522996388	0.999543866883927	0	0	0.719271759764428	0.14199274472961151	CDK7;BMPR2;NEK7;SGK1;TGFBR1
Top 500 down genes for SARS-CoV-2 infection 48 hpi in human alveolar organoids for GSE152586	5/454	0.820852522996388	0.999543866883927	0	0	0.719271759764428	0.14199274472961151	MAPKAPK3;IRAK1;CDK4;CDK1;PKN1
Top 500 upregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Wild Type, 72 hpi) from GEO GSE162131	5/455	0.8223040618686275	0.999543866883927	0	0	0.7176360924683073	0.14040194730843933	SLK;ROCK1;DYRK1A;TLK2;TLK1
SARS-CoV perturbation; 231 Up Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 6	2/207	0.8239882845062446	0.999543866883927	0	0	0.6317802447127462	0.12231200275116477	RIPK3;MARK4
541 proteins up-regualated at 24h in SARS-CoV-2 infected cells from Bouhaddou et al. 2020	6/537	0.8266311601304027	0.999543866883927	0	0	0.7291749890619947	0.13883249768995978	BMPR2;NEK6;NEK1;BRAF;CDK12;CDK13
500 genes down-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 differentiation 24h	5/459	0.8280160071722557	0.999543866883927	0	0	0.711165479111847	0.13421313511210275	CDK19;SMG1;EEF2K;NEK2;SGK1
500 genes up-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 expansion 60h	5/459	0.8280160071722557	0.999543866883927	0	0	0.711165479111847	0.13421313511210275	PLK4;MELK;PLK2;PHKG2;SGK1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 7 DPI from GSE156701	5/459	0.8280160071722557	0.999543866883927	0	0	0.711165479111847	0.13421313511210275	CDK3;MAPKAPK2;HUNK;PIM2;HIPK2
500 genes up-regulated by SARS-CoV-2 in human Lung Organoid cells at 24 hpi from GSE148697	5/464	0.8349464602471406	0.999543866883927	0	0	0.7032358058808907	0.12685507245778063	RIPK2;PLK2;PIM2;SGK1;MTOR
500 genes up-regulated by SARS-CoV-2 in human Organoids cells from GSE154613	5/464	0.8349464602471406	0.999543866883927	0	0	0.7032358058808907	0.12685507245778063	CDK18;NUAK2;DAPK2;PRKD2;MASTL
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 14 DPI from GSE156701	5/464	0.8349464602471406	0.999543866883927	0	0	0.7032358058808907	0.12685507245778063	CDK6;EEF2K;MYO3B;CAMKK1;ATR
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 4 DPI from GSE156701	5/464	0.8349464602471406	0.999543866883927	0	0	0.7032358058808907	0.12685507245778063	NUAK2;RIPK3;ROCK2;AAK1;PAK3
Top 500 upregulated genes for SARS-CoV-2 infection in human lung organoids from GSE148697	5/464	0.8349464602471406	0.999543866883927	0	0	0.7032358058808907	0.12685507245778063	RIPK2;PLK2;PIM2;SGK1;MTOR
SARS Perturbation; 224 Down Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 4	2/213	0.8359636969383248	0.999543866883927	0	0	0.6136259860496607	0.10994342410119097	BMPR2;HIPK3
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 14 DPI from GSE156701	5/466	0.837654344566458	0.999543866883927	0	0	0.7001120994627961	0.12402467656078231	EEF2K;WNK1;NEK1;TNIK;HIPK1
500 genes up-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 trifluoperazine	5/471	0.8442657651941973	0.999543866883927	0	0	0.6924201399890544	0.11721838346307498	AKT1;PRKD2;ULK1;PIM3;PAK4
Top 500 upregulated genes for SARS-CoV-2 infection in human sclera from GSE164073	5/475	0.8493944573560323	0.999543866883927	0	0	0.6863844066828502	0.11203961564346951	CLK1;LRRK2;PIM1;TLK1;HIPK2
Top 500 upregulated genes in mouse kidney with SARS-CoV-2 infection (Day 3) from GEO GSE162113	4/399	0.8574247038872427	0.999543866883927	0	0	0.6537233817365903	0.10055698093929961	CDK18;DAPK2;ATM;ACVR2B
Top 500 down genes for SARS-CoV-2 infection in Mesocricetus auratus hamster blood Day 2 from GSE162208	4/405	0.8651356582301045	0.999543866883927	0	0	0.6437418160284907	0.09325820354893137	NEK9;PRKD3;CAMK2G;CAMKK2
Daniloski et al. Cell CRISPR screen to positive hits	1/131	0.8655288755657519	0.999543866883927	0	0	0.49839531329597553	0.07197553092968396	DSTYK
SARS Perturbation; 134 Down Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 3	1/132	0.8675795178999414	0.999543866883927	0	0	0.4945654921389212	0.07025209247836076	WNK1
Top 500 down genes for COVID-19 ARDs vs. non-COVID-19 ARDs for human trachea from GSE163426	5/492	0.8696577389621022	0.999543866883927	0	0	0.6618386781141904	0.09242944343106096	CDK7;MELK;DYRK2;NEK2;PDK1
COVID-19 patients BALF down	3/323	0.8701469029714655	0.999543866883927	0	0	0.60553125	0.08422529597367766	GSK3A;GRK2;AKT1
500 genes down-regulated by MHV-A59 in murine liver cells from GSE146074 3d	4/410	0.8712868814255279	0.999543866883927	0	0	0.6356492083628515	0.08758228174136219	PINK1;PRKD3;ULK1;PDK1
500 genes up-regulated by SARS-CoV-2 in human Calu3 cells at 24h from GSE148729 totalRNA	5/495	0.8729850045141627	0.999543866883927	0	0	0.6576838789206958	0.08933773945684058	SRPK2;PLK3;NUAK2;RIPK2;PRKD2
SARS-CoV perturbation; 228 Down Genes from GEN3VA; Human bronchial epithelial 2B4 cells; Accession: GSE17400 Platform: GPL570; Entry 1	1/135	0.8735463038771306	0.999543866883927	0	0	0.4834189977265988	0.0653554162483764	GRK7
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 24h from GSE148729 polyA	5/498	0.8762403677475264	0.999543866883927	0	0	0.6535796452346271	0.08634756586446235	NEK6;PLK1;NEK2;CDK14;PDK1
500 top downregulated genes for SARS-CoV-2 infection vs. mock from GSE161881	5/498	0.8762403677475264	0.999543866883927	0	0	0.6535796452346271	0.08634756586446235	MELK;PLK1;CDK2;PBK;BUB1
Top 500 down genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 2 from GSE162208	4/417	0.8794931432050945	0.999543866883927	0	0	0.624648748451254	0.08021084038347961	DAPK3;CDK10;FAM20C;PAK4
Top 500 up genes for SARS-CoV-2 infection Day 2 in ferret right cranial lung from GSE160824	4/419	0.8817532286188312	0.999543866883927	0	0	0.6215739211024701	0.07822075695619993	CDK4;AKT1;RIPK1;SGK1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 4 DPI from GSE156701	4/420	0.8828694542173436	0.999543866883927	0	0	0.6200475945459223	0.07724424755161392	MAK;MOK;HUNK;PIM2
Top 500 up genes for SARS-CoV-2 infection Day 2 in ferret right caudal lung from GSE160824	4/421	0.883976541959823	0.999543866883927	0	0	0.6185285885004371	0.07627988536384234	BCKDK;SRPK3;DAPK3;AKT1
500 genes down-regulated by SARS-CoV-2 in human Organoids cells from GSE154613	4/432	0.8955671565573163	0.999543866883927	0	0	0.6022880005001094	0.06643120218993255	MAP3K15;DAPK1;GCK;CDKL1
152 Down Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 6	1/148	0.8964554111934995	0.999543866883927	0	0	0.44037482542685946	0.048135929372678986	HIPK3
Top 500 downregulated genes for SARS-CoV-2 infection in human lung organoids from GSE148697	4/433	0.8965688788548625	0.999543866883927	0	0	0.6008528817893366	0.06560121259296986	NEK7;CDK1;TGFBR1;ACVR2A
499 genes down-regulated by SARS-CoV-2 in Calu-3 cells from GSE148729	4/437	0.9004920578441671	0.999543866883927	0	0	0.5951786941846184	0.06238302044354237	CDK7;CDK5;RIPK2;CDK1
Top 500 downregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (WT, 8 hpi) from GEO GSE162131	4/437	0.9004920578441671	0.999543866883927	0	0	0.5951786941846184	0.06238302044354237	CLK1;CDK19;ATM;CLK3
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 2 DPI from GSE156701	4/438	0.9014521953917558	0.999543866883927	0	0	0.5937764899896737	0.06160328098835931	MAPKAPK2;CDK12;PIM2;PAK3
500 top upregulated genes from SARS-CoV-2 infection at 72 HPI from GSE157852	4/440	0.9033480591171512	0.999543866883927	0	0	0.590991377987788	0.060072708806754575	NUAK1;CDC7;SGK1;HIPK2
Top 500 down genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 5 from GSE162208	4/442	0.9052117315370416	0.999543866883927	0	0	0.588231700798705	0.05857988047575775	NEK8;CAMK2A;ULK1;CAMK2G
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 10 DPI from GSE156701	4/446	0.9088442080482569	0.999543866883927	0	0	0.5827872697831383	0.05570373258329269	CLK1;GRK5;CDK3;PAK3
Top 500 downregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Wild Type, 72 hpi) from GEO GSE162131	4/448	0.9106138596131778	0.999543866883927	0	0	0.5801018409714062	0.05431861083073586	GRK2;PKN3;DAPK3;PAK4
Top 500 upregulated genes in mouse lung with SARS-CoV-2 infection (Day 3) from GEO GSE162113	3/360	0.9123704459271327	0.999543866883927	0	0	0.5417366946778711	0.0496822284085097	PLK2;SGK3;VRK2
Coronavirus Perturbation; 326 Up Genes from GEN3VA Human Calu-3 2B4 cells; Accession: GSE45042 Platform: GPL6480 Entry 2	2/266	0.9136650072993164	0.999543866883927	0	0	0.4891019832880298	0.04416164779567213	LRRK2;PAK4
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in PBMCs at 1 DPI from GSE156701	4/452	0.9140620898275934	0.999543866883927	0	0	0.5748029144768275	0.05164993779803732	PLK2;WNK3;DYRK1B;HIPK1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 4 DPI from GSE156701	4/454	0.9157415014166391	0.999543866883927	0	0	0.5721887774061687	0.050364718683814945	GSK3A;CAMK1D;AKT2;CLK4
Top 500 upregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Mutant, 8 hpi) from GEO GSE162131	4/454	0.9157415014166391	0.999543866883927	0	0	0.5721887774061687	0.050364718683814945	CAMK2B;IRAK1;NEK6;SRPK1
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 10 DPI from GSE156701	4/458	0.9190129797998433	0.999543866883927	0	0	0.5670295993988773	0.04788850347030058	CDK8;HIPK1;MARK3;CLK3
500 genes up-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 differentiantion 24h	4/461	0.9213917682435553	0.999543866883927	0	0	0.5632194843497289	0.046110756928891654	MAPKAPK3;IRAK1;AKT2;DYRK1B
Down regulated gene from COVID-19 infected bronchoalveolar lavage from patients	3/370	0.921420291116076	0.999543866883927	0	0	0.5267029972752043	0.04310484905563823	CDK9;CDK4;AKT1
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 1 DPI from GSE156701	4/462	0.9221707158341785	0.999543866883927	0	0	0.5619605380380015	0.045532804487133836	FAM20C;RIPK1;PIM2;SGK1
392 genes up-regulated by SARS-CoV-2 in ferret nasal wash from GSE147507	3/371	0.9222768116999931	0.999543866883927	0	0	0.5252445652173913	0.042497469950005695	CAMK2B;BRSK1;FAM20C
500 genes up-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 RS504393	4/467	0.9259628363799087	0.999543866883927	0	0	0.5557473796745089	0.042748743470847506	NEK8;NUAK2;CDK4;PLK1
Top 500 up genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 5 from GSE162208	3/377	0.9272395316261827	0.999543866883927	0	0	0.5166577540106951	0.039030058768825565	RIPK3;NEK2;VRK1
455 genes downregulated by IAV-infection in mouse spleen	3/379	0.9288282682833586	0.999543866883927	0	0	0.5138563829787234	0.03793874323862111	GSK3A;MAPKAPK2;NEK7
500 genes down-regulated by MERS-CoV in Calu-3 cells from GSE139516 6h	4/472	0.9295884428544452	0.999543866883927	0	0	0.5496669811051081	0.040133014124077084	CDK18;GRK6;MARK4;PAK4
500 genes down-regulated by SARS-CoV-2 in human H1299 cells at 4h from GSE148729 mock	4/474	0.9309934224323146	0.999543866883927	0	0	0.5472710453283997	0.03913155810449863	CLK1;SMG1;CDK6;CDK10
SARS perturbation; 214 Down Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 3	1/176	0.9327067643167528	0.999543866883927	0	0	0.36938505203405864	0.025732995728766476	MYO3A
Top 500 down genes from SARS-CoV-2 infection in human lung from GSE150316	1/177	0.9337352767285034	0.999543866883927	0	0	0.3672674593618302	0.025180705605119494	CAMK2B
Top 500 up genes for SARS-CoV-2 infection Day 7 in ferret right cranial lung from GSE160824	3/386	0.934141819378313	0.999543866883927	0	0	0.5042819843342037	0.03435522449747494	DYRK4;MAPKAPK3;BUB1
Top 500 up genes from control vs. Ad5-hACE2 for SARS-CoV-2 infection in mouse lung from GSE158069	3/391	0.9377113470768573	0.999543866883927	0	0	0.4976546391752577	0.03200571738341258	MELK;CDK1;TTK
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 4h from GSE148729 mock totalRNA	4/486	0.9389053308995762	0.999543866883927	0	0	0.5333129796416826	0.03362038298110816	CDK7;CDK5;RIPK2;CDK1
500 genes up-regulated by SARS-CoV-2 in human H1299 cells at 4h from GSE148729 untreated	4/489	0.9407504512399377	0.999543866883927	0	0	0.5299313864083026	0.0323668152822139	NUAK1;NUAK2;PLK2;DAPK3
500 genes up-regulated by SARS-CoV-2 in human lung cells from GSE147507	4/489	0.9407504512399377	0.999543866883927	0	0	0.5299313864083026	0.0323668152822139	PAK1;GSK3A;LRRK2;PIM2
500 genes down-regulated by SARS-CoV-2 in human Caco2 cells at 24h from GSE148729	4/490	0.941354163600405	0.999543866883927	0	0	0.5288134660115337	0.03195928645072361	CDK18;PAK1;DAPK1;FAM20C
500 genes up-regulated by SARS-CoV-2 in human A549 cells from GSE147507 Series5	4/494	0.943713547944257	0.999543866883927	0	0	0.5243874138284076	0.030379128314324454	CDK7;CDK6;AKT3;VRK2
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 12h from GSE148729	4/495	0.9442897453446675	0.999543866883927	0	0	0.5232921687362492	0.029996272119044057	DAPK2;CAMK2A;PAK3;PDK1
Top 500 up genes for SARS-CoV-2 early infection in human male blood from GSE161731	4/497	0.945426063089617	0.999543866883927	0	0	0.5211150081068063	0.02924476199601353	CDK5;DAPK3;MAPKAPK2;PKN1
Top 500 down genes for SARS-CoV-2 infection Day 14 in ferret right cranial lung from GSE160824	3/407	0.9479694277411013	0.999543866883927	0	0	0.47754950495049503	0.025516915336548953	GSK3B;HUNK;ACVR2B
Top 500 up genes for SARS-CoV-2 infection Day 21 in ferret right caudal lung from GSE160824	3/410	0.949709162617568	0.999543866883927	0	0	0.47395577395577393	0.024455874262404424	MAPKAPK3;DAPK3;AKT1
500 top downregulated genes from SARS-CoV-2 infection at 72 HPI from GSE157852	3/411	0.9502769635610675	0.999543866883927	0	0	0.47276960784313726	0.02411209922973653	NEK5;CAMK4;MARK3
Top 437 positive hits from genome-wide CRISPR screen for SARS-CoV-2 for 37 deg C from Schneider et al.	3/416	0.9530276472103588	0.999543866883927	0	0	0.46692493946731234	0.02246439620657536	VRK1;TSSK2;BMPR1A
SARS-CoV perturbation; 233 Down Genes from GEN3VA; Human bronchial epithelial 2B4 cells; Accession: GSE17400 Platform: GPL570; Entry 3	1/200	0.9535118636316955	0.999543866883927	0	0	0.32443675330293853	0.015444296378763833	SMG1
500 genes down-regulated by SARS-CoV-2 in human A549 cells from GSE154613	3/417	0.9535605030496214	0.999543866883927	0	0	0.4657729468599034	0.02214862255451774	GRK4;PLK1;CDK10
500 top downregulated genes from SARS-CoV-2 infection at 24 HPI from GSE157852	3/420	0.9551254760620804	0.999543866883927	0	0	0.46235011990407676	0.021227676967083376	CAMK4;NEK2;PAK4
SARS perturbation; 236 Up Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 2	1/203	0.9556136038670733	0.999543866883927	0	0	0.3195692085764868	0.014508962228617405	PIM3
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 2 DPI from GSE156701	3/425	0.9576249244830358	0.999543866883927	0	0	0.45675355450236965	0.019777016463206815	MOK;NEK1;BMPR1B
Top 500 up genes for SARS-CoV-2 infection Day 7 in ferret nasal turbinates from GSE160824	3/429	0.9595302050292863	0.999543866883927	0	0	0.45237089201877934	0.01868811289569058	MAPKAPK3;MAPKAPK2;PIM1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 2 DPI from GSE156701	3/432	0.9609062539098764	0.999543866883927	0	0	0.44913752913752913	0.01791089741962374	CAMK1D;MOK;HIPK2
SARS Perturbation; 348 Up Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 6	2/330	0.9616659037982841	0.999543866883927	0	0	0.39237095859330684	0.015337067435402274	PIM3;CDK16
Top 500 downregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Mutant, 8 hpi) from GEO GSE162131	3/437	0.9631027242386507	0.999543866883927	0	0	0.4438479262672811	0.01668655235865696	CLK1;CDK19;ATM
500 genes up-regulated by SARS-CoV-2 in human pancreatic organoids from GSE151803	3/438	0.9635278973864755	0.999543866883927	0	0	0.44280459770114944	0.016451889992649155	DAPK2;PLK2;PIM3
500 genes up-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 differentiation 60h	3/440	0.9643644888809639	0.999543866883927	0	0	0.44073226544622424	0.015992391298519565	GSK3B;AKT2;DYRK1B
Top 772 negative hits from genome-wide CRISPR screen for SARS-CoV-2 for 37 deg C from Schneider et al.	6/730	0.967130918508022	0.999543866883927	0	0	0.5294101233327753	0.017693630904464085	PLK4;CDK7;MST1;CDK2;TTK;ATR
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 14 DPI from GSE156701	3/452	0.9690173420382439	0.999543866883927	0	0	0.4286859688195991	0.013491935075172552	DYRK2;CAMK4;CDK3
SARS Perturbation 357 Up Genes from GEN3VA Mouse Lung; Accession: GSE68820 Platform: GPL7202 Entry 4	2/347	0.9692671483575414	0.999543866883927	0	0	0.37270932639992294	0.011634125421035346	PIM1;TTK
500 genes down-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 berbamine	3/455	0.9700877265020063	0.999543866883927	0	0	0.42577433628318584	0.012930243691513462	LATS1;NEK7;TTK
SARS Perturbation; Up Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 3	2/350	0.9704487268154578	0.999543866883927	0	0	0.36943903463550615	0.011081955395860613	PIM3;CDK16
500 genes up-regulated by SARS-CoV-1 in human intestinal organoids from GSE149312 24h	3/459	0.9714607339009285	0.999543866883927	0	0	0.42195175438596494	0.012217372111219033	PLK2;AAK1;SGK1
500 genes up-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 expansion 24h	3/459	0.9714607339009285	0.999543866883927	0	0	0.42195175438596494	0.012217372111219033	RIPK2;PLK2;SGK1
SARS-CoV perturbation; 311 Down Genes from GEN3VA; Human bronchial epithelial 2B4 cells; Accession: GSE17400 Platform: GPL570; Entry 4	1/233	0.9720641523276901	0.999543866883927	0	0	0.2778174240694222	0.007871533417960144	SMG1
500 genes down-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 RS504393	3/462	0.9724512112412869	0.999543866883927	0	0	0.4191285403050109	0.011708512165968393	NEK7;ATM;TGFBR1
SARS Perturbation; 246 Down Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 2	1/234	0.9724923332369513	0.999543866883927	0	0	0.2766108632009777	0.00771553089497773	HIPK3
Top 500 downregulated genes in mouse D1 cardiomyocytes with SARS-CoV-2 infection from GEO GSE162113	3/465	0.9734091470878192	0.999543866883927	0	0	0.41634199134199135	0.011220743319268542	CAMK2A;NEK2;PDK1
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in PBMCs at 4 DPI from GSE156701	3/465	0.9734091470878192	0.999543866883927	0	0	0.41634199134199135	0.011220743319268542	RIPK3;CDK1;SGK1
499 genes down-regulated by SARS-CoV-1 in Calu-3 cells from GSE148729	3/468	0.9743355258515818	0.999543866883927	0	0	0.41359139784946236	0.01075319116524518	PLK1;NEK2;PDK1
500 genes up-regulated by SARS-CoV-2 (2 MOI) in human A549 cells from GSE147507	3/470	0.9749360545489308	0.999543866883927	0	0	0.41177730192719486	0.010452305994603965	CDK7;AKT3;VRK2
Top 500 up genes for SARS-CoV-2 infection in Mesocricetus auratus hamster blood Day 2 from GSE162208	2/363	0.9750826943392465	0.999543866883927	0	0	0.3558958596000405	0.00898031911273396	TBK1;NEK2
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 14 DPI from GSE156701	3/473	0.9758119563363753	0.999543866883927	0	0	0.40908510638297874	0.010016603799402325	CAMK4;BUB1;TGFBR2
Top 500 up genes for SARS-CoV-2 infection in Mesocricetus auratus hamster blood Day 3 from GSE162208	2/370	0.9772792032949041	0.999543866883927	0	0	0.3489997111079012	0.00802102253556373	TBK1;NEK2
