Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
500 genes up-regulated by SARS-CoV-2 in human Calu3 cells at 4h from GSE148729 untreated totalRNA	6/492	0.7420244451395436	0.9994686430975551	0	0	0.8152814899664842	0.24325805854323018	PLK3;GSK3A;GRK5;CAMK4;DYRK1B;CAMKK1
262 proteins up-regualated at 4h in SARS-CoV-2 infected cells from Bouhaddou et al. 2020	3/259	0.7425473274738914	0.9994686430975551	0	0	0.7751514668367347	0.23073830589585334	BRAF;CDK12;CDK13
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 4 DPI from GSE156701	5/417	0.7448153201018423	0.9994686430975551	0	0	0.801760539965421	0.2362138755465725	MAK;MOK;PIM2;BMPR1B;NEK11
500 genes down-regulated by SARS-CoV-2 in human liver organoids from GSE151803	5/418	0.7466850031726955	0.9994686430975551	0	0	0.7997777704069787	0.23362457632476186	SRPK3;PINK1;FAM20C;ULK1;PKN1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 4 DPI from GSE156701	5/418	0.7466850031726955	0.9994686430975551	0	0	0.7997777704069787	0.23362457632476186	GRK5;MAK;CDK3;MOK;PIM2
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 24h from GSE148729 totalRNA	6/495	0.7472236518808829	0.9994686430975551	0	0	0.8101532688212848	0.2360711593424032	IRAK1;PLK1;PBK;NEK2;TNIK;BMPR1B
523 genes upregulated by IAV-infection in mouse spleen	5/419	0.7485446014425199	0.9994686430975551	0	0	0.7978045794454371	0.23106374374919586	CDK8;TBK1;CDK4;CDK1;NEK2
Top 500 up genes for SARS-CoV-2 early infection in human female blood from GSE161731	6/496	0.7489399263479012	0.9994686430975551	0	0	0.8084578161161372	0.23372232812877478	MELK;PLK1;CDK2;PIM3;PIM2;BUB1
192 negative hits from CRISPR screen of Heaton et al. in A549-ACE2 cells	2/180	0.7500914365684576	0.9994686430975551	0	0	0.743667872786136	0.2138492558006999	HIPK4;CLK2
500 genes up-regulated by MHV-A59 in murine spleen cells from GSE146074 3d	5/421	0.7522335851325694	0.9994686430975551	0	0	0.7938866570073762	0.22602618778074066	SMG1;WNK1;LRRK2;MAPKAPK2;AKT1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 10 DPI from GSE156701	5/422	0.754062993109419	0.9994686430975551	0	0	0.7919417890345258	0.22354882867232342	MAK;MOK;HUNK;PIM2;NEK11
500 genes up-regulated by SARS-CoV-2 in Calu-3 cells from GSE148729	5/425	0.7594910291978147	0.9994686430975551	0	0	0.7861627527723418	0.21627869440970293	SRPK2;PLK3;NUAK2;RIPK2;PRKD2
Top 500 up genes for SARS-CoV-2 infection in Mesocricetus auratus hamster blood Day 5 from GSE162208	3/267	0.7608628658255315	0.9994686430975551	0	0	0.7513528138528138	0.2053463318860281	BCKDK;PIM3;BUB1
Top 500 downregulated genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 1 DPI from GSE156701	5/428	0.7648290702503342	0.9994686430975551	0	0	0.7804656886557207	0.20924512049083496	DAPK2;MAK;PIM2;TNIK;ACVR2B
500 top upregulated genes from SARS-CoV-2 infection at 24 HPI from GSE157852	5/429	0.7665884873745981	0.9994686430975551	0	0	0.7785845825794779	0.20695178702819023	CLK1;NUAK1;NUAK2;SGK1;PAK2
434 genes down-regulated by SARS-CoV-2 in ferret trachea from GSE147507	5/430	0.7683379660495318	0.9994686430975551	0	0	0.7767123287671233	0.2046835690069789	CDK18;SRPK3;OSR1;FAM20C;CAMK1G
500 genes down-regulated by SARS-CoV-2 in mouse Lung cells at 7 dpi from GSE162113	5/432	0.7718071755481456	0.9994686430975551	0	0	0.7729941291585127	0.2002213511563525	PAK1;CDKL5;LRRK2;MASTL;BMPR1A
Top 500 downregulated genes in mouse lung with SARS-CoV-2 infection (Day 7) from GEO GSE162113	5/432	0.7718071755481456	0.9994686430975551	0	0	0.7729941291585127	0.2002213511563525	PAK1;CDKL5;LRRK2;MASTL;BMPR1A
500 genes down-regulated by SARS-CoV-2 in mouse lung tissue from GSE150847	4/358	0.7812891779315212	0.9994686430975551	0	0	0.7461869227357745	0.18416634323925568	PINK1;OSR1;NEK7;TTK
500 genes down-regulated by SARS-CoV-2 in human pancreatic organoids from GSE151803	5/441	0.786931444405248	0.9994686430975551	0	0	0.756684365967073	0.1813122769248561	SMG1;MAP3K15;CDKL5;WNK1;AAK1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 1 DPI from GSE156701	5/448	0.7981506072857623	0.9994686430975551	0	0	0.7444571569931043	0.16784379818039974	DAPK2;CAMK4;MOK;ATM;PIM2
SARS-CoV perturbation; 119 Up Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 1	1/108	0.8021393668676192	0.9994686430975551	0	0	0.6187168476888103	0.13641030515267	GRK1
SARS-CoV perturbation; 402 Up Genes from GEN3VA; Human bronchial epithelial 2B4 cells; Accession: GSE17400 Platform: GPL570; Entry 6	4/370	0.8024224045100283	0.9994686430975551	0	0	0.7212741751990899	0.15876695861246656	CDK17;PRKD2;MASTL;MARK2
Top 500 downregulated genes in mouse D2 cardiomyocytes with SARS-CoV-2 infection from GEO GSE162113	5/451	0.802815261633585	0.9994686430975551	0	0	0.7393344185760796	0.16238050020230577	DYRK4;EEF2K;MAPKAPK3;CAMK2A;PDK1
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in PBMCs at 14 DPI from GSE156701	5/451	0.802815261633585	0.9994686430975551	0	0	0.7393344185760796	0.16238050020230577	CDK8;WNK1;PIM1;HIPK1;PDK1
Top 500 upregulated genes for SARS-CoV-2 in human colon organoid from GSE148696	5/452	0.804351190017815	0.9994686430975551	0	0	0.7376421194569581	0.16059892713003526	PLK2;NEK7;VRK2;SGK1;MARK1
Top 500 upregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (WT, 8 hpi) from GEO GSE162131	5/452	0.804351190017815	0.9994686430975551	0	0	0.7376421194569581	0.16059892713003526	IRAK1;NEK6;PLK1;VRK2;SRPK1
500 genes up-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 loperamide	5/454	0.8073947708865801	0.9994686430975551	0	0	0.7342801354608415	0.15709376244234285	CDK7;BMPR2;NEK7;SGK1;TGFBR1
Top 500 down genes for SARS-CoV-2 infection 48 hpi in human alveolar organoids for GSE152586	5/454	0.8073947708865801	0.9994686430975551	0	0	0.7342801354608415	0.15709376244234285	MAPKAPK3;IRAK1;CDK4;CDK1;PKN1
500 genes down-regulated by SARS-CoV-1 in human intestinal organoids from GSE149312 24h	5/456	0.8104008311915873	0.9994686430975551	0	0	0.7309479695046016	0.1536644874081669	CLK1;CDK19;ULK1;CLK3;PDK1
541 proteins up-regualated at 24h in SARS-CoV-2 infected cells from Bouhaddou et al. 2020	6/537	0.8121872404923	0.9994686430975551	0	0	0.7444425029607626	0.15486218540679833	BMPR2;NEK6;NEK1;BRAF;CDK12;CDK13
500 genes down-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 differentiation 24h	5/459	0.8148400574488556	0.9994686430975551	0	0	0.7260047673646732	0.1486592289244114	CDK19;SMG1;EEF2K;NEK2;SGK1
500 genes up-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 expansion 60h	5/459	0.8148400574488556	0.9994686430975551	0	0	0.7260047673646732	0.1486592289244114	PLK4;MELK;PLK2;PHKG2;SGK1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 7 DPI from GSE156701	5/459	0.8148400574488556	0.9994686430975551	0	0	0.7260047673646732	0.1486592289244114	CDK3;MAPKAPK2;HUNK;PIM2;HIPK2
SARS-CoV perturbation; 231 Up Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 6	2/207	0.8153482911476531	0.9994686430975551	0	0	0.644828441504754	0.13163521738869488	RIPK3;MARK4
500 genes up-regulated by SARS-CoV-2 in human Organoids cells from GSE154613	5/464	0.8220543819693762	0.9994686430975551	0	0	0.7179096905124303	0.14067349067529572	CDK18;NUAK2;DAPK2;PRKD2;MASTL
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 14 DPI from GSE156701	5/464	0.8220543819693762	0.9994686430975551	0	0	0.7179096905124303	0.14067349067529572	CDK6;EEF2K;MYO3B;CAMKK1;ATR
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 4 DPI from GSE156701	5/464	0.8220543819693762	0.9994686430975551	0	0	0.7179096905124303	0.14067349067529572	NUAK2;RIPK3;ROCK2;AAK1;PAK3
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 14 DPI from GSE156701	5/466	0.8248762693181492	0.9994686430975551	0	0	0.7147208272665141	0.13759939768294885	EEF2K;WNK1;NEK1;TNIK;HIPK1
SARS Perturbation; 224 Down Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 4	2/213	0.827611670197927	0.9994686430975551	0	0	0.6262993011486866	0.11850286234354357	BMPR2;HIPK3
500 genes up-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 trifluoperazine	5/471	0.8317735333265227	0.9994686430975551	0	0	0.7068684225998001	0.13020167910030178	AKT1;PRKD2;ULK1;PIM3;PAK4
Top 500 upregulated genes for SARS-CoV-2 infection in human sclera from GSE164073	5/475	0.8371314875639647	0.9994686430975551	0	0	0.7007067910230254	0.12456753803386378	CLK1;LRRK2;PIM1;TLK1;HIPK2
Top 500 upregulated genes in mouse kidney with SARS-CoV-2 infection (Day 3) from GEO GSE162113	4/399	0.8467166032068347	0.9994686430975551	0	0	0.667317578951916	0.111034457601009	CDK18;DAPK2;ATM;ACVR2B
Top 500 down genes for SARS-CoV-2 infection in Mesocricetus auratus hamster blood Day 2 from GSE162208	4/405	0.8547599168771025	0.9994686430975551	0	0	0.6571285097835615	0.10312623166997305	NEK9;PRKD3;CAMK2G;CAMKK2
Top 500 down genes for COVID-19 ARDs vs. non-COVID-19 ARDs for human trachea from GSE163426	5/492	0.8583690125745339	0.9994686430975551	0	0	0.6756490675367781	0.10318592783852643	CDK7;MELK;DYRK2;NEK2;PDK1
Daniloski et al. Cell CRISPR screen to positive hits	1/131	0.8600367787687262	0.9994686430975551	0	0	0.5086538461538461	0.0766948903211209	DSTYK
500 genes down-regulated by MHV-A59 in murine liver cells from GSE146074 3d	4/410	0.8611872660056249	0.9994686430975551	0	0	0.6488676675801544	0.09696892546712875	PINK1;PRKD3;ULK1;PDK1
COVID-19 patients BALF down	3/323	0.8612541532443027	0.9994686430975551	0	0	0.6180803571428571	0.09231996460616473	GSK3A;GRK2;AKT1
500 genes up-regulated by SARS-CoV-2 in human Calu3 cells at 24h from GSE148729 totalRNA	5/495	0.8618673314453713	0.9994686430975551	0	0	0.6714076041375454	0.09980737764375697	SRPK2;PLK3;NUAK2;RIPK2;PRKD2
SARS Perturbation; 134 Down Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 3	1/132	0.8621289099937675	0.9994686430975551	0	0	0.5047452032184857	0.0748791891084229	WNK1
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 24h from GSE148729 polyA	5/498	0.8652932601615136	0.9994686430975551	0	0	0.6672177609825224	0.09653760301940899	NEK6;PLK1;NEK2;CDK14;PDK1
500 top downregulated genes for SARS-CoV-2 infection vs. mock from GSE161881	5/498	0.8652932601615136	0.9994686430975551	0	0	0.6672177609825224	0.09653760301940899	MELK;PLK1;CDK2;PBK;BUB1
SARS-CoV perturbation; 228 Down Genes from GEN3VA; Human bronchial epithelial 2B4 cells; Accession: GSE17400 Platform: GPL570; Entry 1	1/135	0.8682201320277412	0.9994686430975551	0	0	0.4933693021379589	0.06971801023772754	GRK7
Top 500 down genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 2 from GSE162208	4/417	0.8697778752000611	0.9994686430975551	0	0	0.6376385227545058	0.08896167890550784	DAPK3;CDK10;FAM20C;PAK4
Top 500 up genes for SARS-CoV-2 infection Day 2 in ferret right cranial lung from GSE160824	4/419	0.8721471497273143	0.9994686430975551	0	0	0.6344997738393848	0.08679774146235378	CDK4;AKT1;RIPK1;SGK1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 4 DPI from GSE156701	4/420	0.8733178492775425	0.9994686430975551	0	0	0.6329417169860856	0.08573556389506924	MAK;MOK;HUNK;PIM2
Top 500 up genes for SARS-CoV-2 infection Day 2 in ferret right caudal lung from GSE160824	4/421	0.8744793264860242	0.9994686430975551	0	0	0.6313911328275263	0.08468636181777864	BCKDK;SRPK3;DAPK3;AKT1
500 genes down-regulated by SARS-CoV-2 in human Organoids cells from GSE154613	4/432	0.8866617858282014	0.9994686430975551	0	0	0.6148129246276036	0.073956873806661	MAP3K15;DAPK1;GCK;CDKL1
Top 500 downregulated genes for SARS-CoV-2 infection in human lung organoids from GSE148697	4/433	0.8877166536218263	0.9994686430975551	0	0	0.6133479717097464	0.073051381478957	NEK7;CDK1;TGFBR1;ACVR2A
152 Down Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 6	1/148	0.8916630046088211	0.9994686430975551	0	0	0.44943923515352086	0.051535855657964535	HIPK3
499 genes down-regulated by SARS-CoV-2 in Calu-3 cells from GSE148729	4/437	0.891851177030178	0.9994686430975551	0	0	0.6075558253001128	0.0695384108870174	CDK7;CDK5;RIPK2;CDK1
Top 500 downregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (WT, 8 hpi) from GEO GSE162131	4/437	0.891851177030178	0.9994686430975551	0	0	0.6075558253001128	0.0695384108870174	CLK1;CDK19;ATM;CLK3
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 2 DPI from GSE156701	4/438	0.8928638292836487	0.9994686430975551	0	0	0.6061244711470408	0.0686867503209557	MAPKAPK2;CDK12;PIM2;PAK3
500 top upregulated genes from SARS-CoV-2 infection at 72 HPI from GSE157852	4/440	0.8948643201291281	0.9994686430975551	0	0	0.6032814603751135	0.06701441691237688	NUAK1;CDC7;SGK1;HIPK2
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 10 DPI from GSE156701	4/446	0.9006709747945034	0.9994686430975551	0	0	0.5949067996849566	0.06223633302047875	CLK1;GRK5;CDK3;PAK3
Top 500 downregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Wild Type, 72 hpi) from GEO GSE162131	4/448	0.9025429474326734	0.9994686430975551	0	0	0.5921655443839744	0.06072006436883533	GRK2;PKN3;DAPK3;PAK4
Top 500 upregulated genes in mouse lung with SARS-CoV-2 infection (Day 3) from GEO GSE162113	3/360	0.905359961530299	0.9994686430975551	0	0	0.5529640427599611	0.05497715978427896	PLK2;SGK3;VRK2
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in PBMCs at 1 DPI from GSE156701	4/452	0.9061939558083397	0.9994686430975551	0	0	0.5867564602632862	0.05779663590878827	PLK2;WNK3;DYRK1B;HIPK1
Coronavirus Perturbation; 326 Up Genes from GEN3VA Human Calu-3 2B4 cells; Accession: GSE45042 Platform: GPL6480 Entry 2	2/266	0.9078454827011528	0.9994686430975551	0	0	0.4992039034411916	0.04826357656774673	LRRK2;PAK4
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 4 DPI from GSE156701	4/454	0.9079737957113575	0.9994686430975551	0	0	0.5840879787637466	0.05638771337401871	GSK3A;CAMK1D;AKT2;CLK4
Top 500 upregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Mutant, 8 hpi) from GEO GSE162131	4/454	0.9079737957113575	0.9994686430975551	0	0	0.5840879787637466	0.05638771337401871	CAMK2B;IRAK1;NEK6;SRPK1
Top 500 upregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Wild Type, 72 hpi) from GEO GSE162131	4/455	0.9088524744017121	0.9994686430975551	0	0	0.5827626132296073	0.05569607540254585	SLK;DYRK1A;TLK2;TLK1
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 10 DPI from GSE156701	4/458	0.9114441416158118	0.9994686430975551	0	0	0.5788215483153163	0.05367120987343759	CDK8;HIPK1;MARK3;CLK3
500 genes up-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 differentiantion 24h	4/461	0.9139702913433314	0.9994686430975551	0	0	0.5749322260476023	0.05171930017695861	MAPKAPK3;IRAK1;AKT2;DYRK1B
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 1 DPI from GSE156701	4/462	0.9147980106783623	0.9994686430975551	0	0	0.5736471079183868	0.05108441734003138	FAM20C;RIPK1;PIM2;SGK1
Down regulated gene from COVID-19 infected bronchoalveolar lavage from patients	3/370	0.9148852634537281	0.9994686430975551	0	0	0.5376188622588	0.04782475506160326	CDK9;CDK4;AKT1
392 genes up-regulated by SARS-CoV-2 in ferret nasal wash from GSE147507	3/371	0.9157883460216971	0.9994686430975551	0	0	0.5361302129547472	0.04716337714023999	CAMK2B;BRSK1;FAM20C
Top 500 up genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 5 from GSE162208	3/377	0.9210264888289899	0.9994686430975551	0	0	0.5273654916512059	0.04338450383017787	RIPK3;NEK2;VRK1
500 genes down-regulated by MERS-CoV in Calu-3 cells from GSE139516 6h	4/472	0.9226935317743636	0.9994686430975551	0	0	0.5610979843061754	0.045144897105311714	CDK18;GRK6;MARK4;PAK4
455 genes downregulated by IAV-infection in mouse spleen	3/379	0.9227054951617811	0.9994686430975551	0	0	0.5245060790273556	0.0421939801120226	GSK3A;MAPKAPK2;NEK7
500 genes down-regulated by SARS-CoV-2 in human H1299 cells at 4h from GSE148729 mock	4/474	0.9241918441015853	0.9994686430975551	0	0	0.5586522402149444	0.044041687568015755	CLK1;SMG1;CDK6;CDK10
Top 500 up genes for SARS-CoV-2 infection Day 7 in ferret right cranial lung from GSE160824	3/386	0.9283287410811084	0.9994686430975551	0	0	0.51473330846699	0.03828038778784676	DYRK4;MAPKAPK3;BUB1
SARS perturbation; 214 Down Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 3	1/176	0.9289842480185706	0.9994686430975551	0	0	0.376988416988417	0.027770284806656838	MYO3A
Top 500 down genes from SARS-CoV-2 infection in human lung from GSE150316	1/177	0.9300481643148936	0.9994686430975551	0	0	0.374827242014742	0.027182061001385923	CAMK2B
Top 500 up genes from control vs. Ad5-hACE2 for SARS-CoV-2 infection in mouse lung from GSE158069	3/391	0.932113384798415	0.9994686430975551	0	0	0.507968651378077	0.035710609773448455	MELK;CDK1;TTK
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 4h from GSE148729 mock totalRNA	4/486	0.9326475151485015	0.9994686430975551	0	0	0.544404004928271	0.037960173486076484	CDK7;CDK5;RIPK2;CDK1
500 genes up-regulated by SARS-CoV-2 in human H1299 cells at 4h from GSE148729 untreated	4/489	0.9346241298477505	0.9994686430975551	0	0	0.5409521128742831	0.036574221709537225	NUAK1;NUAK2;PLK2;DAPK3
500 genes up-regulated by SARS-CoV-2 in human lung cells from GSE147507	4/489	0.9346241298477505	0.9994686430975551	0	0	0.5409521128742831	0.036574221709537225	PAK1;GSK3A;LRRK2;PIM2
500 genes down-regulated by SARS-CoV-2 in human Caco2 cells at 24h from GSE148729	4/490	0.9352712716133333	0.9994686430975551	0	0	0.5398109524010168	0.03612342650854113	CDK18;PAK1;DAPK1;FAM20C
500 genes up-regulated by SARS-CoV-2 in human A549 cells from GSE147507 Series5	4/494	0.9378023498511486	0.9994686430975551	0	0	0.5352928884864526	0.03437440379025195	CDK7;CDK6;AKT3;VRK2
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 12h from GSE148729	4/495	0.9384209625573258	0.9994686430975551	0	0	0.5341748747071867	0.0339503619589261	DAPK2;CAMK2A;PAK3;PDK1
Top 500 up genes for SARS-CoV-2 early infection in human male blood from GSE161731	4/497	0.9396414982476887	0.9994686430975551	0	0	0.5319524538072261	0.03311769013841801	CDK5;DAPK3;MAPKAPK2;PKN1
Top 500 down genes for SARS-CoV-2 infection Day 14 in ferret right cranial lung from GSE160824	3/407	0.9430245410442445	0.9994686430975551	0	0	0.48744695898161244	0.028595087428156668	GSK3B;HUNK;ACVR2B
Top 500 up genes for SARS-CoV-2 infection Day 21 in ferret right caudal lung from GSE160824	3/410	0.9448806300450311	0.9994686430975551	0	0	0.4837787694930552	0.027428648575243433	MAPKAPK3;DAPK3;AKT1
Top 437 positive hits from genome-wide CRISPR screen for SARS-CoV-2 for 37 deg C from Schneider et al.	3/416	0.948425988792794	0.9994686430975551	0	0	0.47660226318130156	0.02523681541011151	VRK1;TSSK2;BMPR1A
500 genes down-regulated by SARS-CoV-2 in human A549 cells from GSE154613	3/417	0.9489958997655891	0.9994686430975551	0	0	0.475426402445036	0.02488895296826185	GRK4;PLK1;CDK10
SARS-CoV perturbation; 233 Down Genes from GEN3VA; Human bronchial epithelial 2B4 cells; Accession: GSE17400 Platform: GPL570; Entry 3	1/200	0.950576904100423	0.9994686430975551	0	0	0.3311150346326226	0.016782966585393935	SMG1
500 top downregulated genes from SARS-CoV-2 infection at 24 HPI from GSE157852	3/420	0.9506707402203248	0.9994686430975551	0	0	0.47193265795526845	0.023873893891664534	CAMK4;NEK2;PAK4
SARS perturbation; 236 Up Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 2	1/203	0.9527677627356842	0.9994686430975551	0	0	0.32614731067701364	0.015780342709674683	PIM3
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in Bronchoalveolar Lavage at 2 DPI from GSE156701	3/425	0.953348979981307	0.9994686430975551	0	0	0.46622013734403717	0.022273318050721833	MOK;NEK1;BMPR1B
Top 500 up genes for SARS-CoV-2 infection Day 7 in ferret nasal turbinates from GSE160824	3/429	0.955393416008498	0.9994686430975551	0	0	0.4617466704991856	0.021070456111375056	MAPKAPK3;MAPKAPK2;PIM1
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 2 DPI from GSE156701	3/432	0.9568715794805871	0.9994686430975551	0	0	0.45844631558917276	0.02021110427031741	CAMK1D;MOK;HIPK2
SARS Perturbation; 348 Up Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 6	2/330	0.9582915377063962	0.9994686430975551	0	0	0.40047540305911533	0.01706154498420202	PIM3;CDK16
Top 500 downregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Mutant, 8 hpi) from GEO GSE162131	3/437	0.9592339765777842	0.9994686430975551	0	0	0.45304711746449733	0.018855936152443648	CLK1;CDK19;ATM
500 genes up-regulated by SARS-CoV-2 in human pancreatic organoids from GSE151803	3/438	0.9596916989074509	0.9994686430975551	0	0	0.4519821721792165	0.018595989774344793	DAPK2;PLK2;PIM3
500 genes up-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 differentiation 60h	3/440	0.9605927557495231	0.9994686430975551	0	0	0.44986690328305234	0.018086777904606662	GSK3B;AKT2;DYRK1B
Top 500 down genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 5 from GSE162208	3/442	0.9614749306150148	0.9994686430975551	0	0	0.44777090790758217	0.01759148050609227	CAMK2A;ULK1;CAMK2G
Top 772 negative hits from genome-wide CRISPR screen for SARS-CoV-2 for 37 deg C from Schneider et al.	6/730	0.9623575428454093	0.9994686430975551	0	0	0.5404966679956712	0.020738441621328065	PLK4;CDK7;MST1;CDK2;TTK;ATR
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in PBMCs at 14 DPI from GSE156701	3/452	0.9656148876537926	0.9994686430975551	0	0	0.4375710194991137	0.015310693672391866	DYRK2;CAMK4;CDK3
SARS Perturbation 357 Up Genes from GEN3VA Mouse Lung; Accession: GSE68820 Platform: GPL7202 Entry 4	2/347	0.9663900318156644	0.9994686430975551	0	0	0.38040776222058464	0.013005291793356523	PIM1;TTK
500 genes down-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 berbamine	3/455	0.9667729717934541	0.9994686430975551	0	0	0.43459906086328337	0.014685791932347713	LATS1;NEK7;TTK
SARS Perturbation; Up Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 3	2/350	0.9676529255315885	0.9994686430975551	0	0	0.37706993960646795	0.01239873984987281	PIM3;CDK16
500 genes up-regulated by SARS-CoV-1 in human intestinal organoids from GSE149312 24h	3/459	0.9682600921221377	0.9994686430975551	0	0	0.4306972789115646	0.01389194157148254	PLK2;AAK1;SGK1
500 genes up-regulated by SARS-CoV-2 in human intestinal organoids from GSE149312 expansion 24h	3/459	0.9682600921221377	0.9994686430975551	0	0	0.4306972789115646	0.01389194157148254	RIPK2;PLK2;SGK1
500 genes down-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 RS504393	3/462	0.9693340631515622	0.9994686430975551	0	0	0.42781557067271353	0.013324733534987117	NEK7;ATM;TGFBR1
SARS-CoV perturbation; 311 Down Genes from GEN3VA; Human bronchial epithelial 2B4 cells; Accession: GSE17400 Platform: GPL570; Entry 4	1/233	0.9699972019679676	0.9994686430975551	0	0	0.28353623019571295	0.008637106745992863	SMG1
Top 500 downregulated genes in mouse D1 cardiomyocytes with SARS-CoV-2 infection from GEO GSE162113	3/465	0.9703737217708379	0.9994686430975551	0	0	0.42497128721618516	0.012780587133418904	CAMK2A;NEK2;PDK1
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in PBMCs at 4 DPI from GSE156701	3/465	0.9703737217708379	0.9994686430975551	0	0	0.42497128721618516	0.012780587133418904	RIPK3;CDK1;SGK1
SARS Perturbation; 246 Down Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 2	1/234	0.970447960507825	0.9994686430975551	0	0	0.28230483702586706	0.008468439103613327	HIPK3
500 genes up-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 RS504393	3/467	0.9710482619983931	0.9994686430975551	0	0	0.42309553131597466	0.01243016953270152	NUAK2;CDK4;PLK1
499 genes down-regulated by SARS-CoV-1 in Calu-3 cells from GSE148729	3/468	0.9713800723256008	0.9994686430975551	0	0	0.42216370419135396	0.012258563221876866	PLK1;NEK2;PDK1
500 genes up-regulated by SARS-CoV-2 (2 MOI) in human A549 cells from GSE147507	3/470	0.9720329528418497	0.9994686430975551	0	0	0.4203120220250841	0.011922391341719778	CDK7;AKT3;VRK2
Top 500 up genes for SARS-CoV-2 infection in Mesocricetus auratus hamster blood Day 2 from GSE162208	2/363	0.9726178449790103	0.9994686430975551	0	0	0.3632471008028546	0.010085204666245382	TBK1;NEK2
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in Bronchoalveolar Lavage at 14 DPI from GSE156701	3/473	0.9729859542331033	0.9994686430975551	0	0	0.41756404689535387	0.011435255502767337	CAMK4;BUB1;TGFBR2
